DATE,INF,DP,DM,DC,DS,TS,DT,RF
2023-04-11,0.005038453411490176,-0.04218079731618537,-0.01186741269028456,0.003491615671998338,0.0,-3.993333333333333,-0.04733333333333345,0.019337849715683753
2023-04-12,0.005038199564147241,-0.04219859702112552,-0.011868821212305742,0.003491493762442573,-0.009999999999999787,-3.9606666666666666,0.03266666666666662,0.019365570660623277
2023-04-13,0.005037945742381911,-0.04221641175486174,-0.011870230068674601,0.003491371861412874,-2.220446049250313e-16,-3.9779999999999998,-0.0173333333333332,0.01939328967726084
2023-04-14,0.005037691946194188,-0.04223424153643929,-0.011871639259579908,0.003491249968909241,0.010000000000000009,-4.015333333333333,-0.03733333333333366,0.01942100676586289
2023-04-15,0.00503743817558407,-0.04225208638492571,-0.011873048785088302,0.0034911280848650642,0.0033333333333334103,-4.0360000000000005,-0.020666666666667055,0.019448721926718093
2023-04-16,0.005037184430529355,-0.04226994631941077,-0.01187445864537745,0.003491006209391361,0.0033333333333334103,-4.056666666666666,-0.02066666666666528,0.01947643516004849
2023-04-17,0.005036930711052246,-0.042287821359073094,-0.011875868840491783,0.0034908843423993173,0.0033333333333334103,-4.077333333333333,-0.020666666666667055,0.01950414646616494
2023-04-18,0.005036677017108337,-0.04230571152305802,-0.011877279370620076,0.003490762483911137,0.009999999999999787,-4.104666666666667,-0.027333333333333876,0.019531855845311696
2023-04-19,0.0050364233487420335,-0.04232361683056646,-0.011878690235862273,0.003490640633949023,0.009999999999999787,-4.122,-0.0173333333333332,0.019559563297777416
2023-04-20,0.005036169705908932,-0.04234153730084372,-0.011880101436296114,0.0034905187924685684,-0.009999999999999787,-4.079333333333333,0.0426666666666673,0.019587268823806347
2023-04-21,0.005035916088631232,-0.0423594729531463,-0.011881512972110373,0.0034903969595141806,2.220446049250313e-16,-4.096666666666667,-0.01733333333333409,0.01961497242368715
2023-04-22,0.005035662496886735,-0.04237742380679731,-0.01188292484334948,0.0034902751350636557,0.0033333333333334103,-4.107333333333333,-0.01066666666666638,0.019642674097686275
2023-04-23,0.00503540893069764,-0.042395389881108796,-0.011884337050202207,0.0034901533190947907,0.0033333333333331883,-4.118,-0.010666666666667268,0.019670373846047973
2023-04-24,0.005035155390041747,-0.04241337119545947,-0.011885749592735192,0.0034900315116519923,0.0033333333333334103,-4.128666666666667,-0.01066666666666638,0.019698071669083106
2023-04-25,0.005034901874896851,-0.04243136776923917,-0.011887162471092795,0.003489909712690853,-0.010000000000000231,-4.0760000000000005,0.052666666666666195,0.01972576756701372
2023-04-26,0.005034648385285157,-0.04244937962189329,-0.011888575685430478,0.003489787922255782,0.010000000000000009,-4.073333333333333,0.002666666666667261,0.019753461540150674
2023-04-27,0.005034394921206664,-0.04246740677287832,-0.01188998923578157,0.003489666140324573,-0.010000000000000009,-4.110666666666666,-0.037333333333332774,0.01978115358873822
2023-04-28,0.00503414148263917,-0.042485449241706365,-0.011891403122345942,0.0034895443668528205,2.220446049250313e-16,-4.108,0.002666666666666373,0.019808843713042812
2023-04-29,0.005033888069582673,-0.04250350704788951,-0.011892817345190237,0.0034894226019293382,-0.010000000000000009,-4.111999999999999,-0.0039999999999995595,0.0198365319133309
2023-04-30,0.005033634682059381,-0.042521580210995405,-0.011894231904481018,0.003489300845443108,-0.010000000000000009,-4.116,-0.004000000000000448,0.019864218189891147
2023-05-01,0.0050333813200248816,-0.04253966875064725,-0.011895646800284923,0.0034891790975051496,-0.010000000000000009,-4.119999999999999,-0.0039999999999995595,0.0198919025429678
2023-05-02,0.008326963600943593,0.0024161147223239043,-0.01984468453768489,0.015277654391635122,0.030000000000000027,-4.050645161290323,0.06935483870967651,0.01989433802449536
2023-05-03,0.00832627027541464,0.002416056347630353,-0.019848623434402805,0.015275320680898595,-0.009999999999999787,-4.001290322580645,0.04935483870967783,0.019896773491145936
2023-05-04,0.008325577065401069,0.00241599797577887,-0.019852563895068964,0.01527298768307275,0.0,-3.9619354838709677,0.039354838709677153,0.019899208942919522
2023-05-05,0.008324883970747465,0.0024159396067028435,-0.019856505920605224,0.015270655397735814,0.019999999999999796,-4.02258064516129,-0.06064516129032249,0.01990164437981612
2023-05-06,0.008324190991520437,0.002415881240468885,-0.019860449511955647,0.015268323824621429,0.0,-4.023225806451612,-0.0006451612903219939,0.019904079801813523
2023-05-07,0.00832349812763118,0.002415822877076995,-0.01986439467004209,0.015265992963374428,0.0,-4.023870967741935,-0.000645161290322882,0.01990651520893394
2023-05-08,0.008322805379079694,0.0024157645164827653,-0.019868341395797504,0.015263662813684041,0.0,-4.024516129032258,-0.000645161290322882,0.019908950601155162
2023-05-09,0.008322112745843779,0.0024157061587084,-0.01987228969017706,0.015261333375195106,0.0,-4.01516129032258,0.009354838709677793,0.019911385978499396
2023-05-10,0.008321420227879033,0.002415647803753899,-0.01987623955409151,0.015259004647641256,0.009999999999999787,-3.975806451612903,0.039354838709677153,0.019913821340966642
2023-05-11,0.00832072782511885,0.002415589451619262,-0.01988019098848491,0.015256676630622922,0.010000000000000231,-3.996451612903226,-0.0206451612903229,0.019916256688534695
2023-05-12,0.00832003553762984,0.0024155311023044894,-0.01988414399430133,0.015254349323895943,0.019999999999999796,-4.057096774193548,-0.06064516129032205,0.019918692021247963
2023-05-13,0.008319343365278788,0.0024154727558095813,-0.019888098572473725,0.01525202272706075,-0.0033333333333331883,-4.034408602150537,0.022688172043010546,0.01992112733906204
2023-05-14,0.00831865130813231,0.0024154144121345373,-0.01989205472393506,0.015249696839806577,-0.0033333333333334103,-4.011720430107527,0.022688172043010546,0.019923562641976922
2023-05-15,0.008317959366101592,0.0024153560712793574,-0.019896012449629394,0.015247371661867057,-0.0033333333333331883,-3.9890322580645154,0.022688172043011434,0.01992599793003702
2023-05-16,0.008317267539142232,0.0024152977332218386,-0.019899971750500792,0.015245047192842623,-0.02000000000000024,-3.9596774193548385,0.029354838709676923,0.019928433203197926
2023-05-17,0.00831657582729864,0.002415239398028592,-0.019903932627504426,0.015242723432466913,0.010000000000000009,-3.990322580645161,-0.030645161290322687,0.019930868461481843
2023-05-18,0.008315884230459807,0.0024151810656108013,-0.019907895081528834,0.015240400380362555,0.02000000000000024,-4.070967741935484,-0.08064516129032295,0.019933303704866567
2023-05-19,0.008315192748692336,0.0024151227360128752,-0.0199118591135625,0.01523807803628539,0.0,-4.091612903225807,-0.020645161290322456,0.019935738933374303
2023-05-20,0.008314501381863022,0.0024150644092570174,-0.01991582472453839,0.015235756399813644,0.0033333333333331883,-4.092258064516129,-0.0006451612903219939,0.019938174147027254
2023-05-21,0.008313810129994064,0.00241500608529882,-0.019919791915389458,0.015233435470703155,0.0033333333333334103,-4.092903225806452,-0.0006451612903237702,0.019940609345781013
2023-05-22,0.008313118993085468,0.002414947764160487,-0.019923760687070875,0.015231115248576555,0.0033333333333331883,-4.093548387096774,-0.0006451612903219939,0.01994304452963558
2023-05-23,0.00831242797102622,0.002414889445842018,-0.01992773104052671,0.015228795733123076,-0.010000000000000009,-4.084193548387097,0.009354838709677793,0.01994547969863536
2023-05-24,0.008311737063882933,0.0024148311303434137,-0.019931702976701028,0.015226476924076355,-0.009999999999999787,-4.0848387096774195,-0.000645161290322882,0.01994791485273595
2023-05-25,0.008311046271589,0.00241477281764247,-0.019935676496537897,0.015224158821036825,0.010000000000000009,-4.175483870967742,-0.09064516129032274,0.01995034999195955
2023-05-26,0.008310355594055614,0.0024147145077835948,-0.019939651600992484,0.015221841423738119,0.010000000000000009,-4.186129032258065,-0.010645161290322669,0.01995278511630616
2023-05-27,0.008309665031371587,0.0024146562007223795,-0.019943628291008857,0.015219524731780664,-0.0024999999999999467,-4.174274193548388,0.011854838709677296,0.019955220225775783
2023-05-28,0.008308974583403708,0.002414597896481029,-0.019947606567519982,0.015217208744942505,-0.0024999999999999467,-4.162419354838709,0.011854838709678184,0.019957655320346213
2023-05-29,0.008308284250174177,0.0024145395950595427,-0.019951586431503236,0.015214893462824064,-0.0025000000000001688,-4.150564516129032,0.011854838709677296,0.01996009040006186
2023-05-30,0.0083075940316608,0.0024144812964801247,-0.019955567883891582,0.015212578885181183,-0.0024999999999999467,-4.138709677419355,0.011854838709677296,0.01996252546487831
2023-05-31,0.008306903927774764,0.0024144230006761633,-0.019959550925640196,0.01521026501159209,0.010000000000000009,-4.129354838709677,0.009354838709677793,0.019964960514817776
2023-06-01,0.008306213938582682,0.0024143647076920664,-0.01996353555769314,0.015207951841812622,-0.010000000000000231,-4.13,-0.000645161290322882,0.01996739554988025
2023-06-02,0.005655892849950908,-0.0003282654617124053,-0.016799168869448718,0.005943232759455615,0.0,-4.173,-0.04300000000000015,0.019978718267466
2023-06-03,0.00565557297681797,-0.00032826653929841036,-0.016801991464347202,0.005942879560282836,-0.006666666666666599,-4.172666666666667,0.00033333333333285253,0.01999004066333132
2023-06-04,0.005655253139853028,-0.00032826761689551767,-0.01680481500795939,0.005942526403117152,-0.006666666666666599,-4.1723333333333334,0.0003333333333337407,0.020001362737498418
2023-06-05,0.005654933339056084,-0.000328268694492625,-0.01680763950067401,0.005942173287891953,-0.006666666666666599,-4.172,0.0003333333333337407,0.020012684489989496
2023-06-06,0.00565461357442714,-0.0003282697721008346,-0.016810464943046343,0.0059418202146516485,0.010000000000000009,-4.205,-0.03300000000000036,0.020024005920804555
2023-06-07,0.00565429384594399,-0.00032827084970904426,-0.016813291335498425,0.005941467183329627,0.0,-4.228,-0.022999999999999687,0.0200353270299658
2023-06-08,0.0056539741536510415,-0.00032827192732835613,-0.016816118678507817,0.005941114193992501,-2.220446049250313e-16,-4.221,0.006999999999999673,0.020046647817517638
2023-06-09,0.005653654497481685,-0.00032827300495877034,-0.016818946972618695,0.005940761246573658,-0.010000000000000009,-4.234,-0.0129999999999999,0.02005796828346007
2023-06-10,0.0056533348774581264,-0.0003282740826002868,-0.016821776218230892,0.005940408341095305,0.0033333333333334103,-4.223666666666667,0.01033333333333264,0.0200692884278153
2023-06-11,0.005653015293580365,-0.0003282751602418033,-0.016824606415899692,0.0059400554775352376,0.0033333333333334103,-4.213333333333334,0.010333333333333528,0.02008060825058333
2023-06-12,0.0056526957458039925,-0.0003282762378833197,-0.01682743756604713,0.005939702655915659,0.0033333333333334103,-4.203,0.010333333333333528,0.02009192775180857
2023-06-13,0.005652376234173418,-0.0003282773155470408,-0.016830269669150764,0.005939349876192166,-0.010000000000000009,-4.295999999999999,-0.09299999999999908,0.020103246931491014
2023-06-14,0.005652056758666439,-0.0003282783932107618,-0.016833102725754775,0.005938997138386958,-0.010000000000000231,-4.349,-0.053000000000000824,0.020114565789652872
2023-06-15,0.005651737319260851,-0.00032827947087448286,-0.0168359367362701,0.005938644442433429,0.020000000000000018,-4.292,0.057000000000000384,0.02012588432633855
2023-06-16,0.005651417915956654,-0.00032828054856040844,-0.01683877170125202,0.0059382917884203915,0.0,-4.355,-0.06300000000000061,0.020137202541525845
2023-06-17,0.0056510985487760535,-0.00032828162625743635,-0.016841607621111473,0.005937939176259032,-0.0024999999999999467,-4.3580000000000005,-0.0030000000000001137,0.020148520435259165
2023-06-18,0.005650779217674642,-0.0003282827039322597,-0.016844444496348216,0.005937586605971557,-0.0024999999999999467,-4.361000000000001,-0.0030000000000001137,0.02015983800753851
2023-06-19,0.005650459922652421,-0.00032828378162928757,-0.016847282327495335,0.005937234077580167,-0.0024999999999999467,-4.364000000000001,-0.0030000000000001137,0.020171155258386086
